time,iter,P_t,T_t,rho_t,mu_t,h_sp,u_sp,X,Re_up,Nu_up,Pr_up,visc_up,P_t_in,T_t_in,T_in,T_wall,M_in,P_star,T_star,rho_star,Re_star,M_star,v_star,P_exit,T_exit,rho_exit,M_exit,v_exit,c_exit,m_gas,mdot,F_mdotv,F_pdiff,thrust,CF_ideal,visc_losses,CF_eff,eff_thrust,avg_thrust,cum_impulse,cum_eff_impulse,ISP,flow regimes,area ratios at shock,P_fg_t,T_fg_t,P_fg_exit,T_fg_exit,gas_type,Propellant,P_trip,T_trip
0.0,0,763826.3588275306,273.16997259674633,15.623895308985118,0.06400452513432497,476922.79343271337,428150.42426002864,1.0,29345.13253989018,259.6460745835571,0.7822840855166797,1.372084944112123e-05,763544.9475103128,278.03905955717227,276.7325773370581,293.0,0.18075390327712715,418211.51230073045,242.9349581102423,9.58855428227515,114237.66466264165,1,243.2208441275843,226894.39281939744,211.81048014211947,5.966552688938956,1.4710081331334726,334.0754643715845,227.10646994177563,0.00046871685926955356,0.6266722901689668,0.2077655435599422,0.04153032056519182,0.24929586412513402,1.1547502998205674,0.0030151739826371413,1.1517351258379303,0.24864492651238265,0.24929586412513402,0.3601222940740267,0.35918197704459764,40.55137403953148,Underexpanded,,3833393.022055716,225.94275882808722,362613.1451417199,205.55718998018037,CO2,CO$_{2}$,518500.0,216.58
0.0014445578362794794,1,761913.7856715616,273.0043839764545,15.593719830067025,0.06412838058510262,476528.1158687023,428056.0446242654,1.0,29092.876769863076,257.25095875217175,0.7820447668584152,1.371304645712134e-05,761630.8677699163,277.9088308752153,276.6027666196995,292.99997058924697,0.18076739041273004,417163.1258429253,242.82117158166477,9.56875852754319,114031.67732389548,1,243.1638772399077,226325.6064474605,211.711271780181,5.954234626158221,1.4710081331334726,333.99721762623403,227.05327734304828,0.0004678115949020108,0.6252477721011539,0.20724471002030934,0.041342160512473955,0.24858687053278328,1.1543599956143193,0.0030179270290135473,1.1513420685853057,0.2479369718543043,0.24894136732895866,0.7192204058983512,0.7173412726401377,40.52817304130344,Underexpanded,,3812725.1386262886,225.8808200932404,359925.9161056092,205.52371323180816,CO2,CO$_{2}$,518500.0,216.58
0.002889115672558959,2,760009.3879951938,272.84356057197056,15.563612944440193,0.06425243313168047,476403.3778437007,427962.2782789919,1.0,29044.002183352928,256.7192317911015,0.7817732086679594,1.3704898238043806e-05,759724.9560647814,277.7836757073213,276.4780043872503,292.99994123628977,0.18078097142461363,416119.21320999495,242.71181800552324,9.54883968567825,113820.77104907138,1,243.109117117806,225759.247282209,211.61592842717832,5.94183997144896,1.4710081331334726,333.92200197896585,227.00214530266456,0.0004669083883332058,0.6238236307392783,0.20672609905616662,0.04115480340328712,0.24788090245945374,1.1539694028467153,0.0030207221949563653,1.150948680651759,0.24723202967139027,0.2485878790391237,1.0772987060101844,1.0744822384812254,40.50533601258202,Underexpanded,,3792579.114189264,225.8194881199473,357362.14498980757,205.49029564178707,CO2,CO$_{2}$,518500.0,216.58
0.004333673508838438,3,758128.3364460825,272.6859566666033,15.5335746339655,0.06437668235187886,476281.44376754883,427868.60449026345,1.0,28994.590431213743,256.1843139111441,0.7815030774128193,1.3696984571688358e-05,757842.4370313975,277.66098396595095,276.3556980689172,292.9999117370907,0.18079428060436362,415088.1132931485,242.60461683350894,9.5291046699981,113611.45337583753,1,243.05542286249946,225199.8394641842,211.52246171537703,5.929559704016953,1.4710081331334726,333.84825035072873,226.95200851104804,0.00046600723901896505,0.6224153306454022,0.20621385339006895,0.040969745867235605,0.24718359925730454,1.15358167551878,0.0030235040488839787,1.150558171469896,0.24653573822671385,0.2482368090936689,1.4343697113170901,1.4306173710595713,40.482783245501814,Underexpanded,,3771967.578719454,225.7577836658626,354866.56359762355,205.45720581182027,CO2,CO$_{2}$,518500.0,216.58
0.005778231345117918,4,756240.5590586798,272.52384222361655,15.503604135855358,0.06450113091363632,476155.5359645566,427775.01612878614,1.0,28945.708991310697,255.65264432691325,0.7812333332963872,1.3689141497018367e-05,755953.1422629453,277.5347565267733,276.2298672623473,292.9998820971067,0.18080797746236282,414053.30214696436,242.49432636677443,9.509401812662668,113403.14439954759,1,243.00016887821832,224638.41817426198,211.42630150485874,5.91729944736577,1.4710081331334726,333.7723563601322,226.90041532887108,0.00046510812407566076,0.6210048280304322,0.2056997640024143,0.04078402225513681,0.2464837862575511,1.1531906111259496,0.003026280013459477,1.15016433111249,0.24583694700236092,0.24788620452644533,1.7904297962712719,1.7857430592988546,40.45985971101227,Underexpanded,,3751321.407594491,225.695975283527,352317.2520470789,205.42391413743184,CO2,CO$_{2}$,518500.0,216.58
0.007222789181397397,5,754354.3146408747,272.3605648281364,15.4737015561654,0.0646257778961464,476028.65321948787,427681.5218640442,1.0,28898.225743098796,255.13161466963524,0.7809307222156854,1.3680561421813764e-05,754065.3620027266,277.40780437869773,276.1033127658396,292.99985231073555,0.18082185211853302,413019.32053253317,242.38340268999366,9.489724690085557,113195.19526139778,1,242.94458498944968,224077.44693436916,211.32958921025602,5.905055204368671,1.4710081331334726,333.69600922994044,226.84851409972617,0.000464211046684962,0.6195957696260015,0.20518608672229482,0.04059844752395612,0.24578453424625094,1.1527979029691897,0.0030290587949230127,1.1497688441742666,0.24513871783454763,0.24753592614641295,2.1454797712529956,2.1398601151222545,40.43682984672512,Underexpanded,,3731550.187664585,225.6345743883268,349771.7758099874,205.39056594330376,CO2,CO$_{2}$,518500.0,216.58
0.008667347017676876,6,752485.1641043012,272.20336235272293,15.443866825354105,0.06475062309902245,475907.2959236108,427588.12403396703,1.0,28849.789236860408,254.60644342949587,0.7806576061203296,1.3672436723220493e-05,752194.7712257645,277.28540259000255,275.98129546660226,292.99982237645014,0.1808351645066882,411994.7540020624,242.27645486238757,9.470066570610209,112986.19205052665,1,242.89098135566692,223521.5837072778,211.23634338474116,5.892822786199862,1.4710081331334726,333.62238207470125,226.7984619255874,0.0004633160047606232,0.6181951535942014,0.20467708681230784,0.040414562572990684,0.24509164938529854,1.1524068263640423,0.003031855980546206,1.1493749703834961,0.2444468401339378,0.24718674375196806,2.4995288339791912,2.4929777135914915,40.41419299380088,Underexpanded,,3711756.701305006,225.57312553682016,347334.95283644885,205.35743895503887,CO2,CO$_{2}$,518500.0,216.58
0.010111904853956357,7,750619.1905278155,272.04514628369157,15.414099536904954,0.0648756677356187,475785.0763762813,427494.81136761117,1.0,28801.006660455212,254.07888734899265,0.7804003527377585,1.366463549693378e-05,750327.3567710163,277.1621015160489,275.8583823801112,292.9997923041797,0.18084853870518733,410971.9272179169,242.16872128968888,9.45046364990795,112777.45430099701,1,242.8369719331456,222966.6643535006,211.1424124826666,5.880624715898134,1.4710081331334726,333.54819754921795,226.74803084787112,0.00046242298610714867,0.616797560962526,0.20416895120024256,0.0402309898644792,0.24439994106472177,1.1520144688494067,0.0030346508334927217,1.148979818015914,0.24375613970205454,0.24683839341606226,2.852578684030478,2.8450975553393296,40.39144978806616,Underexpanded,,3691412.7677330244,225.51135227498756,344897.39088676777,205.32428594336315,CO2,CO$_{2}$,518500.0,216.58
0.011556462690235835,8,748748.0296445152,271.8816486291949,15.384399545235405,0.06500091193417444,475658.1608745117,427401.58572924545,1.0,28753.09849768278,253.55630397164586,0.7801248031343827,1.365645942083382e-05,748454.6889279749,277.0347589064975,275.73143992210447,292.9997620937737,0.1808624013283854,409946.2230295401,242.0574564495391,9.430931148141049,112571.12212509899,1,242.78117958940197,222410.18390715,211.04540273405576,5.8684704643281735,1.4710081331334726,333.47156409614615,226.6959349747446,0.00046153198635706216,0.6153995463690412,0.20365938610707368,0.04004690073139182,0.2437062868384655,1.1516190414046756,0.0030374321994679756,1.1485816092052077,0.24306350368167348,0.24649038157410708,3.204626510433558,3.196216844296237,40.36830863465832,Underexpanded,,3671204.0924507976,225.44960779646732,342397.8865144356,205.29095670260435,CO2,CO$_{2}$,518500.0,216.58
0.013001020526515314,9,746882.4018458031,271.7183434604332,15.354766870663731,0.06512635511976182,475531.4728809599,427308.45690487005,1.0,28704.54602385141,253.02870344737804,0.7798579537156066,1.3648553047974862e-05,746587.5668683108,276.9074995876613,275.60458087427935,292.9997317387139,0.1808762399948153,408923.55639705394,241.94626438415142,9.411444822328841,112365.2289223787,1,242.7254109259111,221855.35144125714,210.948456436409,5.856344946106173,1.4710081331334726,333.3949631690343,226.6438612129574,0.0004606430061199119,0.6140053901240932,0.20315133005761155,0.03986335676623585,0.2430146868238474,1.1512228100919808,0.0030402152764115475,1.1481825948155693,0.24237291968998112,0.2461428120990811,3.55567528061595,3.5463385447363365,40.345149616099455,Underexpanded,,3651188.540023671,225.38793991279164,339918.1133956142,205.2576430393332,CO2,CO$_{2}$,518500.0,216.58
0.014445578362794795,10,745023.72825751,271.5557103957696,15.32520132740301,0.06525199758465156,475405.43589634605,427215.42454369296,1.0,28657.028253521305,252.5095555629826,0.7795644571257339,1.3640213082640096e-05,744727.4056028082,276.78090905356953,275.4783874857275,292.9997012406282,0.1808900888252298,407904.7023551201,241.83565666541682,9.391999936579605,112159.60084758347,1,242.66992262747087,221302.58743927063,210.85201961976128,5.8442452142865715,1.4710081331334726,333.31874733673135,226.59204924089127,0.0004597560398220903,0.612615611293843,0.20264516808548863,0.03968049706901749,0.24232566515450613,1.1508260802608226,0.003043002429676465,1.1477830778311462,0.24168491013471116,0.24579579874048338,3.905728719146529,3.895466375581935,40.32202609714151,Underexpanded,,3632492.289416312,225.32727210848714,337469.1905485521,205.22437062103097,CO2,CO$_{2}$,518500.0,216.58
0.015890136199074274,11,743199.7107211673,271.4029897459147,15.295702704672289,0.06537783973105962,475288.2119205119,427122.4873971147,1.0,28608.61180905603,251.98805194416937,0.7792954442337954,1.3632371036166734e-05,742902.0394443444,276.6618711476385,275.35972405814266,292.99967060030644,0.18090305032627307,406904.906411053,241.7316480101691,9.372688314491546,111953.94606331168,1,242.61773328733582,220760.1631228657,210.76133640406306,5.83222840681954,1.4710081331334726,333.247062781473,226.54331765767043,0.00045887108114016866,0.6112455144534897,0.20214847408817285,0.03950105784015087,0.24164953192832372,1.1504348400736826,0.00304579783796041,1.1473890422357222,0.2410097602556888,0.24545027650613674,4.254805444126857,4.243618913379128,40.29964920271273,Underexpanded,,3613955.491870542,225.2659532021392,335182.47293917707,205.19163968915458,CO2,CO$_{2}$,518500.0,216.58
