Time (s),Chamber Pressure (psi),Chamber Temp (K),Mass Flow Rate (g/s),Exit Pressure (psi),Pressure Ratio,Exit Mach Number,Exit Velocity (m/s),Instantaneous Thrust (N),,"Critical Mach, Sub","Critical Mach, Sup","Critical PR, Sub","Critical PR, Sup",PR for Shock at Exit,Mach Behind Exit Shock
0.0,114.7,228.14999999999998,0.31846647673912815,26.06606234116125,0.2272542488331408,1.6513474245369202,329.6599806230207,0.11721129269072254,,0.5139123214025245,1.6513474245369202,0.8461585120185655,0.8461585120185655,0.5366912128859556,0.6431151436497022
0.001,114.61447286430216,228.11184674802323,0.3182556210764656,26.046625936183386,0.2272542488331408,1.6513474245369202,329.63241514814536,0.11711133275401138,,,,,,,
0.002,114.529016648388,228.07370306678675,0.3180449226395777,26.02720564802769,0.22725424883314077,1.6513474245369202,329.6048542835821,0.11701145570487773,,,,,,,
0.003,114.44363128752582,228.03556895308944,0.3178343812980924,26.007801461983604,0.22725424883314074,1.6513474245369202,329.57729802817414,0.11691166146766632,,,,,,,
0.004,114.35831671704847,227.99744440373158,0.3176239969217565,25.988413363355253,0.22725424883314077,1.6513474245369202,329.54974638076527,0.11681194996679735,,,,,,,
0.005,114.27307287235311,227.95932941551473,0.3174137693804357,25.96904133746136,0.22725424883314074,1.6513474245369202,329.5221993401998,0.11671232112676624,,,,,,,
0.006,114.18789968890133,227.92122398524185,0.3172036985441141,25.9496853696353,0.22725424883314077,1.6513474245369202,329.49465690532196,0.11661277487214355,,,,,,,
0.007,114.1027971022189,227.88312810971715,0.31699378428289476,25.930345445225026,0.22725424883314074,1.6513474245369202,329.46711907497684,0.11651331112757497,,,,,,,
0.008,114.01776504789592,227.84504178574625,0.3167840264669993,25.91102154959312,0.22725424883314077,1.6513474245369202,329.4395858480097,0.11641392981778143,,,,,,,
0.009000000000000001,113.93280346158663,227.80696501013608,0.3165744249667678,25.89171366811673,0.22725424883314077,1.6513474245369202,329.4120572232662,0.11631463086755864,,,,,,,
0.010000000000000002,113.84791227900922,227.7688977796949,0.31636497965265825,25.87242178618754,0.22725424883314074,1.6513474245369202,329.3845331995924,0.11621541420177724,,,,,,,
0.011000000000000003,113.76309143594602,227.73084009123232,0.3161556903952472,25.853145889211824,0.22725424883314077,1.6513474245369202,329.3570137758348,0.11611627974538276,,,,,,,
0.012000000000000004,113.67834086824321,227.69279194155925,0.31594655706522906,25.833885962610335,0.22725424883314074,1.6513474245369202,329.32949895084016,0.11601722742339529,,,,,,,
0.013000000000000005,113.59366051181088,227.65475332748795,0.31573757953341625,25.814641991818384,0.22725424883314074,1.6513474245369202,329.30198872345574,0.11591825716090974,,,,,,,
0.014000000000000005,113.50905030262288,227.61672424583202,0.315528757670739,25.795413962285753,0.22725424883314077,1.6513474245369202,329.27448309252924,0.11581936888309552,,,,,,,
0.015000000000000006,113.42451017671685,227.5787046934064,0.31532009134824507,25.776201859476718,0.22725424883314077,1.6513474245369202,329.2469820569085,0.11572056251519638,,,,,,,
0.016000000000000007,113.34004007019401,227.54069466702734,0.3151115804370998,25.75700566887001,0.22725424883314074,1.6513474245369202,329.2194856154419,0.11562183798253059,,,,,,,
0.017000000000000008,113.2556399192192,227.50269416351242,0.31490322480858646,25.73782537595883,0.22725424883314077,1.6513474245369202,329.1919937669783,0.1155231952104909,,,,,,,
0.01800000000000001,113.1713096600209,227.46470317968055,0.3146950243341053,25.718660966250816,0.22725424883314077,1.6513474245369202,329.16450651036683,0.11542463412454407,,,,,,,
0.01900000000000001,113.08704922889082,227.426721712352,0.3144869788851738,25.699512425267994,0.22725424883314077,1.6513474245369202,329.1370238444571,0.11532615465023116,,,,,,,
0.02000000000000001,113.00285856218426,227.38874975834833,0.3142790883334266,25.680379738546833,0.22725424883314077,1.6513474245369202,329.1095457680988,0.1152277567131672,,,,,,,
0.02100000000000001,112.9187375963197,227.3507873144924,0.3140713525506152,25.661262891638167,0.22725424883314077,1.6513474245369202,329.0820722801424,0.11512944023904126,,,,,,,
0.022000000000000013,112.83468626777893,227.31283437760848,0.3138637714086083,25.64216187010721,0.2272542488331408,1.6513474245369202,329.0546033794387,0.11503120515361645,,,,,,,
0.023000000000000013,112.75070451310698,227.2748909445221,0.3136563447793912,25.623076659533545,0.2272542488331408,1.6513474245369202,329.02713906483837,0.11493305138272948,,,,,,,
0.024000000000000014,112.66679226891188,227.23695701206015,0.3134490725350657,25.60400724551108,0.22725424883314077,1.6513474245369202,328.99967933519326,0.11483497885229113,,,,,,,
0.025000000000000015,112.58294947186472,227.1990325770508,0.3132419545478504,25.58495361364806,0.22725424883314077,1.6513474245369202,328.972224189355,0.1147369874882856,,,,,,,
0.026000000000000016,112.49917605869965,227.16111763632355,0.31303499069008006,25.56591574956704,0.22725424883314074,1.6513474245369202,328.94477362617585,0.1146390772167708,,,,,,,
0.027000000000000017,112.41547196621364,227.1232121867093,0.3128281808342059,25.546893638904873,0.22725424883314074,1.6513474245369202,328.9173276445084,0.11454124796387817,,,,,,,
0.028000000000000018,112.33183713126658,227.0853162250402,0.31262152485279543,25.527887267312696,0.22725424883314077,1.6513474245369202,328.8898862432057,0.11444349965581263,,,,,,,
0.02900000000000002,112.24827149078102,227.0474297481497,0.31241502261853193,25.508896620455893,0.22725424883314077,1.6513474245369202,328.862449421121,0.11434583221885239,,,,,,,
0.03000000000000002,112.16477498174234,227.00955275287268,0.3122086740042147,25.489921684014117,0.22725424883314077,1.6513474245369202,328.83501717710817,0.11424824557934893,,,,,,,
